	seqname	contigLen	totalAvgDepth	111f2644-870d-4a95-ab44-101be3f522ca.inter.fastq.sam.sorted.bam	111f2644-870d-4a95-ab44-101be3f522ca.inter.fastq.sam.sorted.bam-var	bin	%GC	bin_y	dsDNAphage	ssDNA	lavidaviridae	NCLDV	max_score	max_score_group	length	hallmark	viral	cellular	full-partial
17076	NODE_17077_length_5832_cov_2.444868	5832	3.96551	3.96551	4.07031	bin.023	61.0							Bacteria?					
17077	NODE_17078_length_5831_cov_7.355436	5831	11.6909	11.6909	12.5028	bin.023	55.0							Bacteria?					
17085	NODE_17086_length_5830_cov_3.890043	5830	6.09137	6.09137	6.00135	bin.023	64.0							Bacteria?					
17089	NODE_17090_length_5829_cov_4.727745	5829	6.72442	6.72442	10.5699	bin.023	61.0							Bacteria?					
17095	NODE_17096_length_5828_cov_3.618916	5828	5.48098	5.48098	4.42121	bin.023	60.0							Bacteria?					
17096	NODE_17097_length_5828_cov_3.029101	5828	4.60162	4.60162	4.50104	bin.023	56.0							Bacteria?					
17102	NODE_17103_length_5826_cov_2.926529	5826	4.60976	4.60976	3.88985	bin.023	58.0							Bacteria?					
17105	NODE_17106_length_5825_cov_5.047314	5825	7.5422	7.5422	8.71108	bin.023	61.0							Bacteria?					
17111	NODE_17112_length_5824_cov_3.871728	5824	6.21836	6.21836	6.07231	bin.023	57.0							Bacteria?					
17115	NODE_17116_length_5823_cov_3.855236	5823	5.92984	5.92984	5.58544	bin.023	62.0							Bacteria?					
17116	NODE_17117_length_5823_cov_3.574376	5823	5.65644	5.65644	9.30256	bin.023	54.0							Bacteria?					
17120	NODE_17121_length_5822_cov_7.031385	5822	10.647	10.647	10.3536	bin.023	58.0							Bacteria?					
17121	NODE_17122_length_5822_cov_4.598578	5822	7.18018	7.18018	7.25119	bin.023	59.0							Bacteria?					
17123	NODE_17124_length_5822_cov_4.286631	5822	6.74048	6.74048	7.95075	bin.023	61.0							Bacteria?					
17124	NODE_17125_length_5822_cov_4.216924	5822	7.01922	7.01922	7.70643	bin.023	62.0							Bacteria?					
17125	NODE_17126_length_5822_cov_3.926305	5822	6.22867	6.22867	9.57151	bin.023	56.0							Bacteria?					
17129	NODE_17130_length_5821_cov_4.324142	5821	6.60853	6.60853	6.95465	bin.023	64.0							Bacteria?					
17130	NODE_17131_length_5821_cov_3.571453	5821	5.6431	5.6431	5.29837	bin.023	59.0							Bacteria?					
17132	NODE_17133_length_5820_cov_3.839722	5820	6.08924	6.08924	6.69059	bin.023	62.0							Bacteria?					
17136	NODE_17137_length_5819_cov_3.734039	5819	5.83154	5.83154	6.35809	bin.023	61.0							Bacteria?					
17138	NODE_17139_length_5818_cov_9.692695	5818	9.65914	9.65914	10.4201	bin.023	56.0							Bacteria?					
17139	NODE_17140_length_5818_cov_4.446989	5818	6.69372	6.69372	7.12063	bin.023	62.0							Bacteria?					
17143	NODE_17144_length_5817_cov_5.962166	5817	9.10605	9.10605	23.9426	bin.023	60.0							Bacteria?					
17147	NODE_17148_length_5816_cov_3.844645	5816	5.49435	5.49435	6.23412	bin.023	61.0							Bacteria?					
17151	NODE_17152_length_5815_cov_4.119792	5815	6.32568	6.32568	7.33364	bin.023	65.0							Bacteria?					
17152	NODE_17153_length_5815_cov_3.808333	5815	6.07114	6.07114	5.61161	bin.023	57.0							Bacteria?					
17156	NODE_17157_length_5814_cov_3.263587	5814	5.3351	5.3351	7.96783	bin.023	57.0							Bacteria?					
17158	NODE_17159_length_5813_cov_3.909865	5813	6.35335	6.35335	5.99786	bin.023	57.0							Bacteria?					
17159	NODE_17160_length_5813_cov_3.419764	5813	5.35882	5.35882	4.59465	bin.023	56.0							Bacteria?					
17160	NODE_17161_length_5813_cov_3.212400	5813	4.99876	4.99876	4.29374	bin.023	65.0							Bacteria?					
17163	NODE_17164_length_5812_cov_7.923919	5812	11.7667	11.7667	21.7437	bin.023	57.0							Bacteria?					
17166	NODE_17167_length_5812_cov_3.100747	5812	4.74143	4.74143	2.70896	bin.023	58.0	bin.023	0.86	0.107	0.167	0.027	0.86	dsDNAphage	5450.0	1.0	50.0	25.0	|full
17171	NODE_17172_length_5811_cov_4.300903	5811	6.55626	6.55626	7.65607	bin.023	60.0							Bacteria?					
17172	NODE_17173_length_5811_cov_3.635511	5811	5.68045	5.68045	8.41822	bin.023	62.0							Bacteria?					
17175	NODE_17176_length_5810_cov_8.543701	5810	13.3477	13.3477	21.0472	bin.023	53.0							Bacteria?					
17176	NODE_17177_length_5810_cov_6.630408	5810	9.73304	9.73304	16.2787	bin.023	59.0							Bacteria?					
17178	NODE_17179_length_5810_cov_5.047263	5810	7.08905	7.08905	6.97917	bin.023	60.0							Bacteria?					
17179	NODE_17180_length_5810_cov_4.903215	5810	7.77862	7.77862	10.5894	bin.023	58.0							Bacteria?					
17181	NODE_17182_length_5810_cov_3.491399	5810	5.58728	5.58728	5.32595	bin.023	55.0							Bacteria?					
17184	NODE_17185_length_5809_cov_4.213069	5809	6.30677	6.30677	7.33562	bin.023	60.0							Bacteria?					
17186	NODE_17187_length_5809_cov_3.848801	5809	5.98763	5.98763	6.1457	bin.023	55.0							Bacteria?					
17188	NODE_17189_length_5809_cov_3.247654	5809	5.27196	5.27196	5.69039	bin.023	60.0							Bacteria?					
17191	NODE_17192_length_5808_cov_4.359117	5808	6.37964	6.37964	5.51693	bin.023	61.0							Bacteria?					
17192	NODE_17193_length_5808_cov_4.316878	5808	5.93867	5.93867	8.28357	bin.023	60.0							Bacteria?					
17193	NODE_17194_length_5808_cov_3.912915	5808	5.83793	5.83793	7.5387	bin.023	62.0							Bacteria?					
17194	NODE_17195_length_5808_cov_3.050408	5808	4.89431	4.89431	4.41657	bin.023	58.0							Bacteria?					
17199	NODE_17200_length_5807_cov_3.797462	5807	5.82906	5.82906	8.04279	bin.023	56.0							Bacteria?					
17203	NODE_17204_length_5805_cov_4.337739	5805	5.85535	5.85535	7.24813	bin.023	60.0							Bacteria?					
17205	NODE_17206_length_5805_cov_4.178957	5805	6.67639	6.67639	9.73694	bin.023	56.0							Bacteria?					
17206	NODE_17207_length_5805_cov_4.055304	5805	6.35597	6.35597	8.98935	bin.023	55.0							Bacteria?					
17207	NODE_17208_length_5805_cov_3.898783	5805	5.87887	5.87887	7.84077	bin.023	60.0							Bacteria?					
17208	NODE_17209_length_5805_cov_3.252870	5805	5.11583	5.11583	5.91165	bin.023	59.0	bin.023	0.02	0.0	0.0	0.747	0.747	NCLDV	5804.0	0.0	20.0	0.0	|full
17209	NODE_17210_length_5804_cov_5.267525	5804	8.18306	8.18306	9.71026	bin.023	58.0							Bacteria?					
17212	NODE_17213_length_5804_cov_3.370499	5804	5.18677	5.18677	4.52833	bin.023	60.0							Bacteria?					
17213	NODE_17214_length_5804_cov_2.713689	5804	3.91457	3.91457	3.60049	bin.023	63.0	bin.023	0.027	0.0	0.02	0.713	0.713	NCLDV	5411.0	0.0	16.7	0.0	|full
17214	NODE_17215_length_5803_cov_4.503132	5803	7.24323	7.24323	7.20184	bin.023	63.0							Bacteria?					
17215	NODE_17216_length_5803_cov_4.046451	5803	6.72457	6.72457	7.32767	bin.023	58.0							Bacteria?					
17217	NODE_17218_length_5803_cov_3.001392	5803	4.8951	4.8951	3.80584	bin.023	55.0							Bacteria?					
17221	NODE_17222_length_5801_cov_3.127219	5801	4.9055	4.9055	3.0201	bin.023	61.0							Bacteria?					
17224	NODE_17225_length_5800_cov_5.618625	5800	7.51841	7.51841	13.9316	bin.023	57.0							Bacteria?					
17228	NODE_17229_length_5800_cov_3.356658	5800	5.16991	5.16991	6.72684	bin.023	59.0	bin.023	0.02	0.0	0.073	0.573	0.573	NCLDV	5618.0	0.0	25.0	0.0	|full
17231	NODE_17232_length_5799_cov_6.273851	5799	9.51868	9.51868	11.3148	bin.023	58.0							Bacteria?					
17233	NODE_17234_length_5799_cov_4.233113	5799	6.62046	6.62046	5.9296	bin.023	54.0							Bacteria?					
17238	NODE_17239_length_5798_cov_4.498346	5798	7.12801	7.12801	6.49418	bin.023	60.0							Bacteria?					
17241	NODE_17242_length_5797_cov_4.146116	5797	6.10182	6.10182	6.52774	bin.023	62.0							Bacteria?					
17242	NODE_17243_length_5797_cov_4.049112	5797	6.54011	6.54011	6.29661	bin.023	61.0							Bacteria?					
17245	NODE_17246_length_5797_cov_3.164228	5797	5.08925	5.08925	5.24316	bin.023	58.0							Bacteria?					
17249	NODE_17250_length_5796_cov_4.603553	5796	7.38647	7.38647	5.9947	bin.023	63.0	bin.023	0.207	0.173	0.293	0.6	0.6	NCLDV	5790.0	0.0	50.0	0.0	|full
17250	NODE_17251_length_5796_cov_4.332346	5796	6.66153	6.66153	10.6299	bin.023	59.0							Bacteria?					
17251	NODE_17252_length_5796_cov_4.321547	5796	6.41782	6.41782	5.39049	bin.023	60.0							Bacteria?					
17253	NODE_17254_length_5796_cov_2.894443	5796	4.96564	4.96564	5.45955	bin.023	66.0							Bacteria?					
17254	NODE_17255_length_5795_cov_6.530139	5795	9.69424	9.69424	14.1804	bin.023	55.0							Bacteria?					
17255	NODE_17256_length_5795_cov_5.700871	5795	8.9876	8.9876	8.44879	bin.023	60.0							Bacteria?					
17257	NODE_17258_length_5795_cov_4.425784	5795	6.89035	6.89035	7.32344	bin.023	53.0							Bacteria?					
17259	NODE_17260_length_5795_cov_4.079094	5795	6.17927	6.17927	4.64394	bin.023	58.0							Bacteria?					
17260	NODE_17261_length_5795_cov_3.564983	5795	5.57591	5.57591	7.72482	bin.023	60.0							Bacteria?					
17262	NODE_17263_length_5794_cov_5.352152	5794	8.16584	8.16584	12.5215	bin.023	58.0							Bacteria?					
17264	NODE_17265_length_5794_cov_4.361039	5794	6.91371	6.91371	7.94317	bin.023	60.0							Bacteria?					
17266	NODE_17267_length_5794_cov_3.680781	5794	5.96084	5.96084	3.87573	bin.023	54.0							Bacteria?					
17267	NODE_17268_length_5794_cov_3.585642	5794	5.7275	5.7275	7.02933	bin.023	57.0							Bacteria?					
17268	NODE_17269_length_5794_cov_3.580066	5794	5.56272	5.56272	6.06109	bin.023	57.0							Bacteria?					
17269	NODE_17270_length_5794_cov_3.422722	5794	5.50124	5.50124	6.99148	bin.023	63.0							Bacteria?					
17270	NODE_17271_length_5794_cov_3.168496	5794	5.06591	5.06591	3.18424	bin.023	61.0							Bacteria?					
17271	NODE_17272_length_5794_cov_3.131382	5794	4.91673	4.91673	4.24476	bin.023	56.0							Bacteria?					
17273	NODE_17274_length_5793_cov_6.652492	5793	9.99539	9.99539	12.6402	bin.023	61.0							Bacteria?					
17274	NODE_17275_length_5793_cov_3.428547	5793	5.16622	5.16622	6.19033	bin.023	58.0							Bacteria?					
17276	NODE_17277_length_5792_cov_4.506188	5792	7.0023	7.0023	7.14186	bin.023	65.0							Bacteria?					
17277	NODE_17278_length_5792_cov_3.930626	5792	6.23591	6.23591	6.89579	bin.023	63.0							Bacteria?					
17278	NODE_17279_length_5792_cov_3.528325	5792	5.66909	5.66909	5.27624	bin.023	57.0							Bacteria?					
17279	NODE_17280_length_5792_cov_3.382430	5792	5.36423	5.36423	5.96825	bin.023	61.0							Bacteria?					
17285	NODE_17286_length_5791_cov_4.417364	5791	6.66584	6.66584	8.92207	bin.023	59.0							Bacteria?					
17286	NODE_17287_length_5791_cov_4.122036	5791	6.67098	6.67098	6.40458	bin.023	55.0							Bacteria?					
17290	NODE_17291_length_5790_cov_5.118221	5790	7.94202	7.94202	9.77368	bin.023	57.0							Bacteria?					
17291	NODE_17292_length_5790_cov_4.679686	5790	6.94539	6.94539	6.54982	bin.023	55.0							Bacteria?					
17292	NODE_17293_length_5790_cov_4.221273	5790	6.73493	6.73493	8.16295	bin.023	57.0							Bacteria?					
17294	NODE_17295_length_5790_cov_3.071142	5790	4.82429	4.82429	4.22936	bin.023	60.0							Bacteria?					
17297	NODE_17298_length_5789_cov_3.312173	5789	5.30183	5.30183	4.47978	bin.023	65.0							Bacteria?					
17300	NODE_17301_length_5788_cov_5.038025	5788	6.78875	6.78875	12.1307	bin.023	61.0							Bacteria?					
17301	NODE_17302_length_5788_cov_4.440956	5788	6.1403	6.1403	5.16538	bin.023	60.0							Bacteria?					
17304	NODE_17305_length_5788_cov_3.881563	5788	6.00887	6.00887	4.77301	bin.023	57.0							Bacteria?					
17305	NODE_17306_length_5788_cov_2.884179	5788	4.62416	4.62416	3.61077	bin.023	59.0							Bacteria?					
17307	NODE_17308_length_5786_cov_4.404292	5786	6.83446	6.83446	7.93481	bin.023	58.0							Bacteria?					
17308	NODE_17309_length_5786_cov_3.784331	5786	5.98155	5.98155	8.43801	bin.023	59.0							Bacteria?					
17309	NODE_17310_length_5785_cov_3.358115	5785	5.41437	5.41437	7.59094	bin.023	55.0							Bacteria?					
17310	NODE_17311_length_5785_cov_3.357417	5785	5.2921	5.2921	5.35596	bin.023	58.0							Bacteria?					
17311	NODE_17312_length_5785_cov_3.309250	5785	5.10488	5.10488	7.12515	bin.023	63.0							Bacteria?					
17316	NODE_17317_length_5782_cov_4.450323	5782	6.07049	6.07049	6.61256	bin.023	61.0							Bacteria?					
17317	NODE_17318_length_5781_cov_7.614390	5781	11.8098	11.8098	9.27271	bin.023	58.0							Bacteria?					
17318	NODE_17319_length_5781_cov_6.764757	5781	8.16782	8.16782	9.76628	bin.023	62.0							Bacteria?					
17319	NODE_17320_length_5781_cov_4.181802	5781	6.85882	6.85882	8.19727	bin.023	60.0							Bacteria?					
17321	NODE_17322_length_5781_cov_3.925253	5781	6.46475	6.46475	8.1798	bin.023	60.0							Bacteria?					
17322	NODE_17323_length_5781_cov_3.693329	5781	5.90481	5.90481	6.09329	bin.023	62.0							Bacteria?					
17323	NODE_17324_length_5781_cov_3.443940	5781	5.63026	5.63026	7.83261	bin.023	56.0							Bacteria?					
17324	NODE_17325_length_5781_cov_3.160147	5781	4.66454	4.66454	3.99991	bin.023	54.0	bin.023	0.947	0.473	0.793	0.647	0.947	dsDNAphage	5778.0	1.0	33.3	0.0	|full
17325	NODE_17326_length_5780_cov_7.434061	5780	8.65488	8.65488	9.46742	bin.023	63.0							Bacteria?					
17326	NODE_17327_length_5780_cov_7.370655	5780	7.40302	7.40302	17.2913	bin.023	62.0	bin.023	0.06	0.06	0.153	0.52	0.52	NCLDV	5663.0	0.0	25.0	0.0	|full
17328	NODE_17329_length_5780_cov_5.569083	5780	8.8341	8.8341	9.03107	bin.023	53.0							Bacteria?					
17331	NODE_17332_length_5780_cov_3.679127	5780	5.70178	5.70178	5.86259	bin.023	58.0							Bacteria?					
17332	NODE_17333_length_5780_cov_3.087686	5780	4.8492	4.8492	3.94728	bin.023	56.0	bin.023	0.453	0.207	0.4	0.68	0.68	NCLDV	5498.0	0.0	50.0	0.0	|full
17335	NODE_17336_length_5779_cov_4.371419	5779	6.69444	6.69444	7.98934	bin.023	60.0							Bacteria?					
17336	NODE_17337_length_5779_cov_3.539658	5779	5.72073	5.72073	5.8375	bin.023	59.0							Bacteria?					
17338	NODE_17339_length_5778_cov_5.127555	5778	7.8893	7.8893	11.6732	bin.023	61.0							Bacteria?					
17339	NODE_17340_length_5778_cov_3.593919	5778	5.91365	5.91365	6.69415	bin.023	64.0							Bacteria?					
17343	NODE_17344_length_5777_cov_3.185949	5777	4.86583	4.86583	5.72934	bin.023	55.0							Bacteria?					
17344	NODE_17345_length_5777_cov_2.943376	5777	4.96019	4.96019	4.92128	bin.023	62.0							Bacteria?					
17347	NODE_17348_length_5776_cov_3.787799	5776	5.82172	5.82172	6.18956	bin.023	54.0							Bacteria?					
17348	NODE_17349_length_5776_cov_3.694809	5776	5.60309	5.60309	6.43244	bin.023	62.0							Bacteria?					
17351	NODE_17352_length_5775_cov_6.831469	5775	10.3772	10.3772	14.4195	bin.023	58.0							Bacteria?					
17353	NODE_17354_length_5774_cov_5.202483	5774	7.98933	7.98933	7.26599	bin.023	53.0							Bacteria?					
17354	NODE_17355_length_5774_cov_4.570379	5774	6.69577	6.69577	6.85693	bin.023	55.0							Bacteria?					
17355	NODE_17356_length_5774_cov_4.329778	5774	7.00836	7.00836	5.7394	bin.023	55.0							Bacteria?					
17359	NODE_17360_length_5773_cov_3.974117	5773	6.56429	6.56429	7.00864	bin.023	54.0							Bacteria?					
17362	NODE_17363_length_5772_cov_4.484520	5772	7.27624	7.27624	5.911	bin.023	61.0							Bacteria?					
17363	NODE_17364_length_5772_cov_3.211824	5772	5.0619	5.0619	4.80418	bin.023	56.0							Bacteria?					
17364	NODE_17365_length_5772_cov_2.910443	5772	5.35557	5.35557	5.30168	bin.023	57.0							Bacteria?					
17366	NODE_17367_length_5771_cov_4.918300	5771	7.61341	7.61341	9.39183	bin.023	60.0							Bacteria?					
17370	NODE_17371_length_5771_cov_3.576802	5771	5.87298	5.87298	5.97554	bin.023	61.0							Bacteria?					
17372	NODE_17373_length_5771_cov_2.843072	5771	4.73314	4.73314	4.25003	bin.023	60.0							Bacteria?					
17377	NODE_17378_length_5770_cov_4.282065	5770	6.65569	6.65569	4.77893	bin.023	60.0							Bacteria?					
17380	NODE_17381_length_5769_cov_3.142282	5769	5.11977	5.11977	5.07842	bin.023	60.0	bin.023	0.02	0.0	0.007	0.793	0.793	NCLDV	5768.0	0.0	20.0	0.0	|full
17381	NODE_17382_length_5769_cov_2.942597	5769	4.73358	4.73358	5.02928	bin.023	58.0							Bacteria?					
17383	NODE_17384_length_5768_cov_3.940137	5768	6.63386	6.63386	6.63103	bin.023	64.0							Bacteria?					
17384	NODE_17385_length_5768_cov_3.563977	5768	5.69242	5.69242	5.58275	bin.023	60.0							Bacteria?					
17388	NODE_17389_length_5766_cov_3.634215	5766	5.70869	5.70869	5.23192	bin.023	61.0							Bacteria?					
17390	NODE_17391_length_5765_cov_5.544133	5765	8.5325	8.5325	13.2876	bin.023	56.0							Bacteria?					
17396	NODE_17397_length_5763_cov_3.403644	5763	5.37003	5.37003	7.47684	bin.023	59.0							Bacteria?					
17397	NODE_17398_length_5763_cov_3.278907	5763	5.29254	5.29254	5.09264	bin.023	63.0							Bacteria?					
17401	NODE_17402_length_5762_cov_4.917470	5762	7.38275	7.38275	10.2916	bin.023	62.0							Bacteria?					
17402	NODE_17403_length_5762_cov_4.355003	5762	7.03582	7.03582	8.32934	bin.023	59.0							Bacteria?					
17404	NODE_17405_length_5762_cov_4.036622	5762	6.41981	6.41981	5.82537	bin.023	59.0							Bacteria?					
17406	NODE_17407_length_5762_cov_2.707552	5762	4.30969	4.30969	3.80093	bin.023	54.0							Bacteria?					
17407	NODE_17408_length_5762_cov_2.388120	5762	3.7892	3.7892	5.07964	bin.023	58.0							Bacteria?					
17409	NODE_17410_length_5761_cov_5.702594	5761	8.44217	8.44217	10.6873	bin.023	59.0							Bacteria?					
17411	NODE_17412_length_5760_cov_6.081683	5760	9.52638	9.52638	12.3363	bin.023	57.0							Bacteria?					
17412	NODE_17413_length_5760_cov_4.587204	5760	6.52727	6.52727	7.95422	bin.023	63.0							Bacteria?					
17413	NODE_17414_length_5760_cov_4.310079	5760	6.77362	6.77362	7.92619	bin.023	57.0							Bacteria?					
17414	NODE_17415_length_5760_cov_4.160736	5760	6.45579	6.45579	8.63605	bin.023	64.0							Bacteria?					
17420	NODE_17421_length_5759_cov_3.678471	5759	5.85809	5.85809	5.79016	bin.023	59.0							Bacteria?					
17423	NODE_17424_length_5758_cov_3.561810	5758	4.7821	4.7821	5.72741	bin.023	56.0							Bacteria?					
17426	NODE_17427_length_5757_cov_4.057524	5757	6.26806	6.26806	8.59406	bin.023	58.0							Bacteria?					
17427	NODE_17428_length_5757_cov_3.767099	5757	5.65293	5.65293	6.38389	bin.023	61.0							Bacteria?					
17435	NODE_17436_length_5756_cov_3.967900	5756	6.08919	6.08919	7.44821	bin.023	62.0							Bacteria?					
17436	NODE_17437_length_5756_cov_3.782845	5756	5.9934	5.9934	5.66979	bin.023	58.0							Bacteria?					
17437	NODE_17438_length_5756_cov_2.808981	5756	4.36853	4.36853	4.77871	bin.023	60.0	bin.023	0.413	0.273	0.96	0.687	0.96	lavidaviridae	5636.0	0.0	33.3	0.0	|full
17438	NODE_17439_length_5755_cov_4.146491	5755	6.10723	6.10723	9.95195	bin.023	57.0							Bacteria?					
17440	NODE_17441_length_5755_cov_3.121754	5755	4.73773	4.73773	4.10392	bin.023	58.0							Bacteria?					
17444	NODE_17445_length_5754_cov_4.266012	5754	6.50553	6.50553	7.64184	bin.023	61.0							Bacteria?					
17446	NODE_17447_length_5754_cov_2.886822	5754	5.1283	5.1283	5.12131	bin.023	61.0							Bacteria?					
17449	NODE_17450_length_5753_cov_7.277992	5753	10.3134	10.3134	7.48273	bin.023	65.0							Bacteria?					
17450	NODE_17451_length_5753_cov_5.720955	5753	6.26646	6.26646	9.39346	bin.023	59.0							Bacteria?					
17452	NODE_17453_length_5753_cov_4.372411	5753	6.9013	6.9013	16.1157	bin.023	58.0							Bacteria?					
17457	NODE_17458_length_5752_cov_5.045463	5752	7.91467	7.91467	9.70056	bin.023	62.0							Bacteria?					
17460	NODE_17461_length_5751_cov_4.613237	5751	7.34922	7.34922	11.3362	bin.023	64.0							Bacteria?					
17462	NODE_17463_length_5751_cov_3.259480	5751	5.32334	5.32334	6.04019	bin.023	55.0							Bacteria?					
17465	NODE_17466_length_5750_cov_5.352239	5750	8.24679	8.24679	10.117	bin.023	55.0							Bacteria?					
17468	NODE_17469_length_5749_cov_4.594837	5749	7.18718	7.18718	7.81204	bin.023	61.0							Bacteria?					
17469	NODE_17470_length_5749_cov_3.765543	5749	5.9816	5.9816	5.80459	bin.023	62.0							Bacteria?					
17470	NODE_17471_length_5749_cov_3.068318	5749	5.11181	5.11181	5.76227	bin.023	63.0							Bacteria?					
17471	NODE_17472_length_5749_cov_2.853530	5749	4.47044	4.47044	6.35175	bin.023	50.0							Bacteria?					
17472	NODE_17473_length_5748_cov_4.275602	5748	6.94534	6.94534	7.11367	bin.023	57.0	bin.023	0.72	0.32	0.947	0.8	0.947	lavidaviridae	5748.0	0.0	40.0	0.0	|full
17473	NODE_17474_length_5748_cov_4.274723	5748	6.6672	6.6672	8.70235	bin.023	62.0							Bacteria?					
17475	NODE_17476_length_5748_cov_3.561216	5748	5.57378	5.57378	4.8346	bin.023	62.0							Bacteria?					
17479	NODE_17480_length_5747_cov_4.902670	5747	7.2169	7.2169	9.59265	bin.023	56.0							Bacteria?					
17483	NODE_17484_length_5747_cov_2.576950	5747	4.1549	4.1549	3.14027	bin.023	53.0							Bacteria?					
17485	NODE_17486_length_5746_cov_4.508522	5746	7.01555	7.01555	17.0181	bin.023	55.0							Bacteria?					
17486	NODE_17487_length_5746_cov_3.898963	5746	6.28681	6.28681	6.57419	bin.023	64.0							Bacteria?					
17487	NODE_17488_length_5746_cov_3.696363	5746	5.71587	5.71587	3.65178	bin.023	57.0	bin.023	0.613	0.573	0.58	0.52	0.613	dsDNAphage	5539.0	0.0	100.0	0.0	|full
17488	NODE_17489_length_5746_cov_3.556668	5746	6.06487	6.06487	8.24064	bin.023	60.0							Bacteria?					
17495	NODE_17496_length_5744_cov_3.757075	5744	5.58956	5.58956	8.70334	bin.023	58.0							Bacteria?					
17496	NODE_17497_length_5744_cov_3.426613	5744	5.13818	5.13818	6.50862	bin.023	56.0							Bacteria?					
